,index,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50
457,457,CHEMBL3410604,inactive,CCOC(=O)c1sc(Nc2ccc(Cl)c(Cl)c2)nc1-c1ccccc1,393.29500000000013,6.037200000000004,1.0,5.0,10000.0,5.0
458,458,CHEMBL3410605,inactive,CCOC(=O)c1sc(Nc2cc(Cl)cc(Cl)c2)nc1-c1ccccc1,393.29500000000013,6.037200000000004,1.0,5.0,10000.0,5.0
459,459,CHEMBL3410606,inactive,CCOC(=O)c1sc(Nc2ccc(Br)cc2C)nc1-c1ccccc1,417.32800000000015,5.801320000000004,1.0,5.0,10000.0,5.0
460,460,CHEMBL3410607,inactive,CCOC(=O)c1sc(Nc2ccc3c(c2)CCC3)nc1-c1ccccc1,364.4700000000001,5.2191000000000045,1.0,5.0,10000.0,5.0
461,461,CHEMBL3410608,inactive,CCOC(=O)c1sc(Nc2ccc3c(c2)OCO3)nc1-c1ccccc1,368.4140000000001,4.459100000000003,1.0,7.0,10000.0,5.0
462,462,CHEMBL3410609,inactive,CCOC(=O)c1sc(Nc2ccc3c(c2)CCCC3)nc1-c1ccccc1,378.4970000000001,5.609200000000005,1.0,5.0,10000.0,5.0
463,463,CHEMBL3410610,inactive,CCOC(=O)c1sc(Nc2ccc3ccccc3c2)nc1-c1ccccc1,374.46500000000015,5.883600000000004,1.0,5.0,10000.0,5.0
464,464,CHEMBL3410611,inactive,CCOC(=O)c1sc(Nc2ccc3cc4ccccc4cc3c2)nc1-c1ccccc1,424.52500000000015,7.036800000000006,1.0,5.0,10000.0,5.0
465,465,CHEMBL3410612,inactive,CCOC(=O)c1sc(Nc2ccc(-c3ccccc3)cc2)nc1-c1ccccc1,400.5030000000001,6.3974000000000055,1.0,5.0,10000.0,5.0
466,466,CHEMBL3410613,inactive,CCOC(=O)c1sc(Nc2ccc(-c3cccc(OC)c3)cc2)nc1-c1ccccc1,430.52900000000017,6.406000000000006,1.0,6.0,10000.0,5.0
467,467,CHEMBL3410614,inactive,CCOC(=O)c1sc(Nc2ccc(-c3ccccc3)cc2F)nc1-c1ccccc1,418.4930000000001,6.536500000000005,1.0,5.0,10000.0,5.0
468,468,CHEMBL3410615,inactive,CCOC(=O)c1sc(Nc2ccc(-c3cccc(OC)c3)cc2F)nc1-c1ccccc1,448.5190000000002,6.545100000000005,1.0,6.0,10000.0,5.0
469,469,CHEMBL3410616,inactive,CCOC(=O)c1sc(Nc2c(F)cc(-c3cccc(OC)c3)cc2F)nc1-c1ccccc1,466.5090000000002,6.684200000000005,1.0,6.0,10000.0,5.0
470,470,CHEMBL3410617,inactive,CCOC(=O)c1sc(Nc2ccc(Oc3ccccc3)c(Cl)c2)nc1-c1ccccc1,450.9470000000002,7.176100000000005,1.0,6.0,10000.0,5.0
471,471,CHEMBL3410618,inactive,CCOC(=O)c1sc(Nc2ccc(OCc3ccccc3)c(Cl)c2)nc1-c1ccccc1,464.9740000000001,6.962800000000005,1.0,6.0,10000.0,5.0
472,472,CHEMBL3410619,inactive,CCOC(=O)c1sc(Nc2ccc(OCc3c(F)cccc3Cl)c(Cl)c2)nc1-c1ccccc1,517.4090000000002,7.7553000000000045,1.0,6.0,10000.0,5.0
473,473,CHEMBL475813,active,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,275.31500000000005,3.3295200000000014,1.0,5.0,25.0,7.6020599913279625
474,474,CHEMBL2012823,active,CC(C)NC(=O)c1ccc(-n2cnc3ccccc32)s1,285.372,3.225200000000002,1.0,4.0,684.0,6.164943898279883
475,475,CHEMBL3690108,inactive,CCCNC(=O)c1ccc(-n2cccn2)s1,235.312,2.0736,1.0,4.0,250000.0,3.6020599913279625
476,476,CHEMBL2012940,inactive,O=C(NC1CC1)c1ccc(-n2c(=O)[nH]c3ccccc32)s1,299.355,2.2725,2.0,4.0,30000.0,4.522878745280337
477,477,CHEMBL3694239,active,Cc1nc2cc3c(cc2n1-c1ccc(C(=O)NC2CC2)s1)OCO3,341.3920000000001,3.0163200000000003,1.0,6.0,116.0,6.935542010773082
478,478,CHEMBL2012956,active,Cc1nc2cc(Cl)ccc2n1-c1ccc(C(=O)NC2CC2)s1,331.82800000000003,3.9410200000000026,1.0,4.0,58.0,7.236572006437063
479,479,CHEMBL3694251,active,Cc1ccccc1/C=C/c1cc(O)c2ccccc2n1,261.324,4.419220000000003,1.0,2.0,930.0,6.031517051446065
480,480,CHEMBL3690150,inactive,Cc1nc2ccccc2n1-c1cscc1C(=O)NC1CC1,297.38300000000004,3.2876200000000013,1.0,4.0,30000.0,4.522878745280337
481,481,CHEMBL3694250,active,Fc1cc(I)ccc1Nc1ccnc2cc(Cl)ccc12,398.60600000000005,5.3755000000000015,1.0,2.0,580.0,6.236572006437063
482,482,CHEMBL3690117,inactive,CCCNC(=O)c1ccc(N2Cc3cccc(OC)c3Oc3ncccc32)s1,395.4840000000001,4.735500000000004,1.0,6.0,30000.0,4.522878745280337
483,483,CHEMBL3690144,intermediate_active,Cc1nc2cnccc2n1-c1ccc(C(=O)NC2CC2)s1,298.371,2.682620000000001,1.0,5.0,3084.0,5.510885630621081
484,484,CHEMBL2012828,inactive,CN(C)C(=O)c1ccc(-n2cnc3ccccc32)s1,271.34499999999997,2.788800000000001,0.0,4.0,30000.0,4.522878745280337
485,485,CHEMBL3694233,inactive,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)s3)nc2c1,318.357,5.364500000000003,0.0,5.0,30000.0,4.522878745280337
486,486,CHEMBL3694247,active,Cc1nc2ccc(-c3ccccc3)cc2n1-c1ccc(C(=O)NC2CC2)s1,373.48100000000017,4.954620000000003,1.0,4.0,89.0,7.050609993355087
487,487,CHEMBL3690114,intermediate_active,CCCNC(=O)c1ccc(N2CCOc3ccc(Cl)cc32)s1,336.844,4.071800000000003,1.0,4.0,7500.0,5.1249387366083
488,488,CHEMBL3690140,active,CCc1nc2cc(F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,329.4000000000001,3.6807000000000016,1.0,4.0,67.0,7.173925197299173
489,489,CHEMBL3694237,inactive,CCCC/C(=N/OC)c1ccc(-n2cnc3ccccc32)s1,313.42600000000004,4.6277000000000035,0.0,5.0,30000.0,4.522878745280337
490,490,CHEMBL3690146,intermediate_active,Cc1nc2ncccc2n1-c1ccc(C(=O)NC2CC2)s1,298.371,2.682620000000001,1.0,5.0,4766.0,5.321845961989562
491,491,CHEMBL3690145,intermediate_active,Cc1nc2cccnc2n1-c1ccc(C(=O)NC2CC2)s1,298.371,2.682620000000001,1.0,5.0,1118.0,5.951558196449596
492,492,CHEMBL2012819,inactive,NC(=O)c1ccc(-n2cnc3ccccc32)s1,243.291,2.1859,1.0,4.0,30000.0,4.522878745280337
493,493,CHEMBL3690112,inactive,CCCNC(=O)c1ccc(N2CC(C)Sc3ccccc32)s1,332.494,4.520200000000004,1.0,4.0,19100.0,4.718966632752273
494,494,CHEMBL3690116,inactive,CCCNC(=O)c1ccc(N2CCSc3ncccc32)s1,319.455,3.5267000000000017,1.0,5.0,13800.0,4.860120913598763
495,495,CHEMBL3690109,inactive,CCCNC(=O)c1ccc(N2CCN(C)CC2)s1,267.3979999999999,1.6397,1.0,4.0,250000.0,3.6020599913279625
496,496,CHEMBL2012831,active,CCCc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1,325.43700000000007,3.931700000000003,1.0,4.0,180.0,6.7447274948966935
497,497,CHEMBL3694246,active,Cc1nc2cc(-c3ccccc3)ccc2n1-c1ccc(C(=O)NC2CC2)s1,373.48100000000017,4.954620000000003,1.0,4.0,178.0,6.749579997691106
498,498,CHEMBL3694234,inactive,CCCCC(=O)c1ccc(-n2cnc3ccccc32)s1,284.384,4.459900000000003,0.0,4.0,30000.0,4.522878745280337
499,499,CHEMBL3694236,inactive,CCCCC(N=O)c1ccc(-n2cnc3ccccc32)s1,299.39900000000006,5.084700000000002,0.0,5.0,30000.0,4.522878745280337
500,500,CHEMBL3690133,active,CCNC(=O)c1ccc(-n2cnc3cc(Cl)ccc32)s1,305.79,3.4901000000000018,1.0,4.0,56.0,7.251811972993799
501,501,CHEMBL3690107,inactive,CCCNC(=O)c1ccc(N2CCCCC2)s1,252.38299999999992,2.8782000000000014,1.0,3.0,30000.0,4.522878745280337
502,502,CHEMBL3690126,inactive,CC[C@@H](C)NC(=O)c1ccc(-n2cnc3ccccc32)s1,299.39900000000006,3.615300000000002,1.0,4.0,30000.0,4.522878745280337
503,503,CHEMBL3694254,active,O=C(NC1CC1)c1ccc(N2CCSc3ccccc32)s1,316.451,3.8841000000000028,1.0,4.0,250.0,6.6020599913279625
504,504,CHEMBL3694242,active,Cc1nc2cc3ccccc3cc2n1-c1ccc(C(=O)NC2CC2)s1,347.44300000000004,4.440820000000003,1.0,4.0,35.0,7.455931955649724
505,505,CHEMBL3690123,active,COc1ccc2c(c1)nc(C)n2-c1ccc(C(=O)NC2CC2)s1,327.4090000000001,3.2962200000000017,1.0,5.0,212.0,6.673664139071248
506,506,CHEMBL3690107,inactive,CCCNC(=O)c1ccc(N2CCCCC2)s1,252.38299999999992,2.8782000000000014,1.0,3.0,230000.0,3.638272163982407
507,507,CHEMBL3694238,inactive,CCCC/C(=N\OC)c1ccc(-n2cnc3ccccc32)s1,313.42600000000004,4.6277000000000035,0.0,5.0,30000.0,4.522878745280337
508,508,CHEMBL3690135,active,CCCc1nc2ccccc2n1-c1ccc(C(=O)NCC)s1,313.42600000000004,3.789200000000003,1.0,4.0,334.0,6.476253533188435
509,509,CHEMBL3690152,inactive,Cn1c(-c2ccc(C(=O)NC3CC3)s2)nc2ccccc21,297.383,3.1940000000000017,1.0,4.0,30000.0,4.522878745280337
510,510,CHEMBL3694236,inactive,CCCCC(N=O)c1ccc(-n2cnc3ccccc32)s1,299.39900000000006,5.084700000000002,0.0,5.0,30000.0,4.522878745280337
511,511,CHEMBL3690151,intermediate_active,Cc1nc2ccccc2n1-c1cc(C(=O)NC2CC2)cs1,297.3829999999999,3.2876200000000013,1.0,4.0,1700.0,5.769551078621726
512,512,CHEMBL3690111,active,CCCNC(=O)c1ccc(-n2c(C)nc3ccccc32)s1,299.399,3.5352200000000016,1.0,4.0,170.0,6.769551078621726
513,513,CHEMBL3694252,active,CCCCCC1CCCc2c1nc1ccccc1c2O,269.388,4.940600000000005,1.0,2.0,340.0,6.468521082957745
514,514,CHEMBL3690154,inactive,c1ccc2[nH]c(-c3ccc(-c4nc5ccccc5[nH]4)s3)nc2c1,316.389,4.8347000000000016,2.0,3.0,30000.0,4.522878745280337
515,515,CHEMBL2012943,active,Cc1cccc2c1nc(C)n2-c1ccc(C(=O)NC2CC2)s1,311.4100000000001,3.596040000000002,1.0,4.0,42.0,7.376750709602099
516,516,CHEMBL3690138,active,CCNC(=O)c1ccc(-n2c(C)nc3cc(C)ccc32)s1,299.399,3.453540000000002,1.0,4.0,112.0,6.950781977329818
517,517,CHEMBL3690111,active,CCCNC(=O)c1ccc(-n2c(C)nc3ccccc32)s1,299.399,3.5352200000000016,1.0,4.0,172.0,6.764471553092451
518,518,CHEMBL3694245,active,Cc1nc(-c2ccc(Cl)cc2)cn1-c1ccc(C(=O)NC2CC2)s1,357.8660000000001,4.454820000000003,1.0,4.0,252.0,6.598599459218456
519,519,CHEMBL3690153,inactive,O=C(NC1CC1)c1ccc(-c2nc3ccccc3o2)s1,284.34,3.448500000000002,1.0,4.0,30000.0,4.522878745280337
520,520,CHEMBL3694249,inactive,O=C(NC1CC1)c1ccc(-n2ncc3ccccc32)s1,283.356,2.9792000000000014,1.0,4.0,30000.0,4.522878745280337
521,521,CHEMBL3690122,inactive,CC[C@H](C)NC(=O)c1ccc(-n2cnc3ccccc32)s1,299.39900000000006,3.615300000000002,1.0,4.0,17900.0,4.747146969020107
522,522,CHEMBL3690137,active,CCNC(=O)c1ccc(-n2cnc3cc(C)ccc32)s1,285.37199999999996,3.145120000000002,1.0,4.0,75.0,7.1249387366083
523,523,CHEMBL3690109,inactive,CCCNC(=O)c1ccc(N2CCN(C)CC2)s1,267.3979999999999,1.6397,1.0,4.0,30000.0,4.522878745280337
524,524,CHEMBL3690148,active,CCNC(=O)c1ccc(-n2cc(-c3ccccc3)nc2C)s1,311.41,3.658920000000003,1.0,4.0,416.0,6.380906669373258
525,525,CHEMBL2012830,active,CCc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1,311.4100000000001,3.5416000000000025,1.0,4.0,113.0,6.94692155651658
526,526,CHEMBL3690108,inactive,CCCNC(=O)c1ccc(-n2cccn2)s1,235.312,2.0736,1.0,4.0,30000.0,4.522878745280337
527,527,CHEMBL2012826,inactive,CCCCNC(=O)c1ccc(-n2cnc3ccccc32)s1,299.399,3.616900000000002,1.0,4.0,28600.0,4.543633966870957
528,528,CHEMBL3690147,active,Cc1nc(-c2ccccc2)cn1-c1ccc(C(=O)NC2CC2)s1,323.42100000000005,3.801420000000002,1.0,4.0,220.0,6.657577319177793
529,529,CHEMBL3690132,active,O=C(NC1CC1)c1ccc(-n2cnc3cc(Cl)ccc32)s1,317.80100000000004,3.632600000000002,1.0,4.0,166.0,6.779891911959945
530,530,CHEMBL3694248,inactive,O=C(NC1CC1)c1ccc(-n2nnc3ccccc32)s1,284.344,2.374200000000001,1.0,5.0,28000.0,4.552841968657781
531,531,CHEMBL3690125,inactive,O=C(c1ccc(-n2cnc3ccccc32)s1)N1CCC1,283.3560000000001,2.932900000000001,0.0,4.0,16500.0,4.782516055786093
532,532,CHEMBL3690141,active,CCNC(=O)c1ccc(-n2cnc3cc(F)ccc32)s1,289.335,2.9758000000000013,1.0,4.0,105.0,6.978810700930062
533,533,CHEMBL600689,active,CCOC(=O)c1[nH]c(C)c(Cc2ccc(OCC)cc2)c1C,301.386,3.797740000000003,1.0,3.0,83.0,7.080921907623926
534,534,CHEMBL3690131,active,CCNC(=O)c1ccc(-n2c(C)nc3cc(F)ccc32)s1,303.36199999999997,3.2842200000000012,1.0,4.0,164.0,6.785156151952302
535,535,CHEMBL3690136,active,Cc1ccc2c(c1)ncn2-c1ccc(C(=O)NC2CC2)s1,297.38300000000004,3.2876200000000013,1.0,4.0,38.0,7.42021640338319
536,536,CHEMBL3694253,active,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,298.411,4.140220000000003,1.0,3.0,70.0,7.154901959985743
537,537,CHEMBL3690134,active,CCCNC(=O)c1ccc(-n2cnc3cc(Cl)ccc32)s1,319.817,3.880200000000002,1.0,4.0,324.0,6.489454989793388
538,538,CHEMBL2012821,active,CCNC(=O)c1ccc(-n2cnc3ccccc32)s1,271.34499999999997,2.8367000000000013,1.0,4.0,145.0,6.838631997765025
539,539,CHEMBL2012948,active,Cc1nc2cc(C(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,365.3800000000001,4.306420000000002,1.0,4.0,41.0,7.3872161432802645
540,540,CHEMBL3690121,inactive,O=C(c1ccc(-n2cnc3ccccc32)s1)N1CCCCC1,311.4100000000002,3.7131000000000025,0.0,4.0,30000.0,4.522878745280337
541,541,CHEMBL3690124,active,Cc1nc2cc(F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,315.37300000000005,3.4267200000000013,1.0,4.0,88.0,7.055517327849832
542,542,CHEMBL3690104,active,CCCNC(=S)c1ccc(-n2ccc3ccccc32)s1,300.45200000000006,4.367100000000002,1.0,3.0,459.0,6.338187314462739
543,543,CHEMBL3690142,active,CCNC(=O)c1ccc(-n2c(CC)nc3cc(F)ccc32)s1,317.38899999999995,3.5382000000000025,1.0,4.0,178.0,6.749579997691106
544,544,CHEMBL3694253,active,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,298.411,4.140220000000003,1.0,3.0,42.0,7.376750709602099
545,545,CHEMBL3694253,active,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,298.411,4.140220000000003,1.0,3.0,64.0,7.1938200260161125
546,546,CHEMBL2012956,active,Cc1nc2cc(Cl)ccc2n1-c1ccc(C(=O)NC2CC2)s1,331.82800000000003,3.9410200000000026,1.0,4.0,40.0,7.3979400086720375
547,547,CHEMBL3690139,active,CCNC(=O)c1ccc(-n2c(CC)nc3ccccc32)s1,299.399,3.3991000000000025,1.0,4.0,137.0,6.863279432843593
548,548,CHEMBL3690105,inactive,CCCNC(=O)c1ccc(N2CCOCC2)s1,254.35499999999993,1.7245000000000001,1.0,4.0,250000.0,3.6020599913279625
549,549,CHEMBL3690120,active,CCNC(=O)c1ccc(-n2c(C)nc3ccccc32)s1,285.37199999999996,3.145120000000002,1.0,4.0,191.0,6.718966632752273
550,550,CHEMBL2012947,active,Cc1nc2ccc(OC(F)(F)F)cc2n1-c1ccc(C(=O)NC2CC2)s1,381.3790000000001,4.186220000000002,1.0,5.0,36.0,7.443697499232712
551,551,CHEMBL3694243,active,Cc1nc2cc(OC(C)C)ccc2n1-c1ccc(C(=O)NC2CC2)s1,355.4630000000001,4.074820000000003,1.0,5.0,121.0,6.91721462968355
552,552,CHEMBL3694241,inactive,CCNC(=O)c1cccc(-n2c(C)nc3cc(F)ccc32)c1,297.33299999999997,3.2227200000000016,1.0,3.0,30000.0,4.522878745280337
553,553,CHEMBL3690110,inactive,CCCNC(=O)c1ccc(-n2ccnc2)s1,235.312,2.0736,1.0,4.0,165000.0,3.7825160557860937
554,554,CHEMBL3694240,intermediate_active,CCNC(=O)c1ccc(-n2c(C)nc3cc(F)ccc32)cc1,297.33299999999997,3.2227200000000016,1.0,3.0,2870.0,5.542118103266008
555,555,CHEMBL3690104,active,CCCNC(=S)c1ccc(-n2ccc3ccccc32)s1,300.45200000000006,4.367100000000002,1.0,3.0,460.0,6.337242168318426
556,556,CHEMBL2012944,active,Cc1ccc2c(c1)nc(C)n2-c1ccc(C(=O)NC2CC2)s1,311.4100000000001,3.596040000000002,1.0,4.0,56.0,7.251811972993799
557,557,CHEMBL2012829,active,Cc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1,297.383,3.2876200000000013,1.0,4.0,99.0,7.00436480540245
558,558,CHEMBL3690124,active,Cc1nc2cc(F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,315.37300000000005,3.4267200000000013,1.0,4.0,104.0,6.982966660701219
559,559,CHEMBL3690115,inactive,CCCNC(=O)c1ccc(N2CCc3ccccc32)s1,286.4,3.5821000000000023,1.0,3.0,30000.0,4.522878745280337
560,560,CHEMBL3690143,active,O=C(NC1CC1)c1ccc(-n2cnc3cc(F)ccc32)s1,301.346,3.1183000000000014,1.0,4.0,58.0,7.236572006437063
561,561,CHEMBL2012825,active,O=C(NC1CCC1)c1ccc(-n2cnc3ccccc32)s1,297.38300000000004,3.3693000000000026,1.0,4.0,418.0,6.3788237182249645
562,562,CHEMBL3690106,inactive,CCCNC(=O)c1ccc(N2CCCC2)s1,238.35599999999994,2.4881,1.0,3.0,250000.0,3.6020599913279625
563,563,CHEMBL3690127,inactive,CCCN(C)C(=O)c1ccc(-n2cnc3ccccc32)s1,299.399,3.5690000000000026,0.0,4.0,30000.0,4.522878745280337
564,564,CHEMBL3690113,intermediate_active,CCCNC(=O)c1ccc(N2CCSc3ccccc32)s1,318.467,4.131700000000003,1.0,4.0,9200.0,5.036212172654444
565,565,CHEMBL3694232,inactive,Cn1c(-c2ccc(-c3nc4ccccc4n3C)s2)nc2ccccc21,344.44300000000004,4.855500000000004,0.0,5.0,30000.0,4.522878745280337
566,566,CHEMBL3694235,inactive,CCCCC(O)c1ccc(-n2cnc3ccccc32)s1,286.4,4.310600000000003,1.0,4.0,30000.0,4.522878745280337
567,567,CHEMBL2012820,intermediate_active,CNC(=O)c1ccc(-n2cnc3ccccc32)s1,257.318,2.4466,1.0,4.0,1076.0,5.96818772866963
568,568,CHEMBL2012822,active,CCCNC(=O)c1ccc(-n2cnc3ccccc32)s1,285.372,3.2268000000000017,1.0,4.0,703.0,6.153044674980176
569,569,CHEMBL2012822,active,CCCNC(=O)c1ccc(-n2cnc3ccccc32)s1,285.372,3.2268000000000017,1.0,4.0,700.0,6.154901959985743
570,570,CHEMBL3690130,active,CCNC(=O)c1ccc(-n2c(C)nc3cc(Cl)ccc32)s1,319.817,3.7985200000000026,1.0,4.0,94.0,7.026872146400302
571,571,CHEMBL1234899,active,Cc1nc2cc(OC(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,381.37900000000013,4.186220000000002,1.0,5.0,64.0,7.1938200260161125
572,572,CHEMBL2012827,intermediate_active,O=C(NC1CCCC1)c1ccc(-n2cnc3ccccc32)s1,311.4100000000001,3.759400000000003,1.0,4.0,2506.0,5.6010189333418685
573,573,CHEMBL2012824,active,O=C(NC1CC1)c1ccc(-n2cnc3ccccc32)s1,283.356,2.9792000000000014,1.0,4.0,56.0,7.251811972993799
574,574,CHEMBL3690128,active,CCCNC(=O)c1ccc(-n2c(C)nc3cc(F)ccc32)s1,317.389,3.6743200000000025,1.0,4.0,499.0,6.30189945437661
575,575,CHEMBL3690149,active,Cc1nc(-c2ccc(F)cc2)cn1-c1ccc(C(=O)NC2CC2)s1,341.41100000000006,3.940520000000002,1.0,4.0,240.0,6.619788758288394
576,576,CHEMBL3694244,active,Cc1nc2cc(F)c(F)cc2n1-c1ccc(C(=O)NC2CC2)s1,333.36300000000006,3.5658200000000013,1.0,4.0,105.0,6.978810700930062
577,577,CHEMBL3690118,inactive,O=C(c1ccc(-n2cnc3ccccc32)s1)N1CCCC1,297.38300000000015,3.323000000000002,0.0,4.0,30000.0,4.522878745280337
578,578,CHEMBL2012829,active,Cc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1,297.383,3.2876200000000013,1.0,4.0,74.0,7.130768280269024
579,579,CHEMBL3690119,inactive,O=C(NCCO)c1ccc(-n2cnc3ccccc32)s1,287.344,1.8090999999999997,2.0,5.0,14000.0,4.853871964321762
580,580,CHEMBL3690129,active,CCCNC(=O)c1ccc(-n2c(C)nc3cc(Cl)ccc32)s1,333.844,4.188620000000003,1.0,4.0,239.0,6.621602099051862
581,581,CHEMBL475813,active,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,275.31500000000005,3.3295200000000014,1.0,5.0,47.0,7.327902142064283
582,582,CHEMBL3818535,active,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3)nc2[nH]1,306.778,2.6717200000000005,1.0,5.0,1000.0,6.0
583,583,CHEMBL475813,active,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,275.31500000000005,3.3295200000000014,1.0,5.0,65.0,7.187086643357144
584,584,CHEMBL4464362,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1nonc1O,309.32500000000005,2.337100000000001,2.0,5.0,75000.0,4.1249387366083
585,585,CHEMBL4517934,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1nsnc1O,325.39300000000003,2.8056000000000014,2.0,5.0,12000.0,4.920818753952375
586,586,CHEMBL4436588,inactive,O=C(NCc1ccccc1)c1nsnc1O,235.268,1.1737,2.0,5.0,35000.0,4.455931955649724
587,587,CHEMBL4437588,inactive,Cn1cc(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)n1,321.38000000000005,2.687600000000001,2.0,4.0,250000.0,3.6020599913279625
588,588,CHEMBL4526067,inactive,Cc1c(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)nn1C,335.4070000000001,2.9960200000000015,2.0,4.0,250000.0,3.6020599913279625
589,589,CHEMBL4457827,inactive,Cn1nc(O)c(C(=O)O)c1COc1ccccc1,248.238,1.4029,2.0,5.0,19000.0,4.721246399047171
590,590,CHEMBL4514989,inactive,Cn1nc(O)c(C(=O)O)c1CNc1ccccc1,247.25400000000002,1.4359999999999997,3.0,5.0,16000.0,4.795880017344075
591,591,CHEMBL4451149,inactive,CN(Cc1c(C(=O)O)c(O)nn1C)c1ccccc1,261.281,1.4602999999999997,2.0,5.0,23000.0,4.638272163982407
592,592,CHEMBL4514633,inactive,Cn1nc(O)c(C(=O)O)c1CSc1ccccc1,264.306,2.1162,2.0,5.0,25000.0,4.6020599913279625
593,593,CHEMBL4458056,intermediate_active,Cn1nc(O)c(C(=O)O)c1COc1cccc(C(F)(F)F)c1,316.23499999999996,2.4217000000000004,2.0,5.0,2800.0,5.552841968657781
594,594,CHEMBL4539458,intermediate_active,Cn1nc(O)c(C(=O)O)c1COc1ccc(C(F)(F)F)cc1,316.23499999999996,2.4217000000000004,2.0,5.0,5300.0,5.275724130399211
595,595,CHEMBL4440085,inactive,CCOC(=O)c1c(O)nn(C)c1COc1ccccc1,276.292,1.8814,1.0,6.0,250000.0,3.6020599913279625
596,596,CHEMBL4544292,inactive,CCOc1nn(C)c(COc2ccccc2)c1C(=O)O,276.29200000000003,2.096,1.0,5.0,250000.0,3.6020599913279625
597,597,CHEMBL4569109,inactive,Cn1nc(OCC2CC2)c(C(=O)O)c1COc1ccccc1,302.33,2.4861000000000004,1.0,5.0,250000.0,3.6020599913279625
598,598,CHEMBL4568957,inactive,Cn1nc(OCc2ccccc2)c(C(=O)O)c1COc1ccccc1,338.36300000000006,3.2763000000000018,1.0,5.0,250000.0,3.6020599913279625
599,599,CHEMBL4449622,inactive,Cn1nc(O)c(C(N)=O)c1COc1ccccc1,247.254,0.8035999999999996,2.0,5.0,250000.0,3.6020599913279625
600,600,CHEMBL1956285,active,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,415.338,5.945420000000002,1.0,5.0,10.0,8.0
601,601,CHEMBL4545127,active,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1,433.32800000000003,6.084520000000002,1.0,5.0,10.0,8.0
