action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,248304.0,16311435,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCNC(=O)c1ccc(-n2cnc3ccccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '15.18', 'le': '0.30', 'lle': '0.92', 'sei': '9.68'}",CHEMBL2012826,,CHEMBL2012826,4.54,1,http://www.openphacts.org/units/Nanomolar,2570933,=,37,1,=,,IC50,nM,,28600.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,28600.0
,248349.0,16312905,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(-c2ccccc2)cn1-c1ccc(C(=O)NC2CC2)s1,,,CHEMBL3639068,,2014,"{'bei': '20.58', 'le': '0.40', 'lle': '2.86', 'sei': '14.19'}",CHEMBL3690147,,CHEMBL3690147,6.66,0,http://www.openphacts.org/units/Nanomolar,2566658,=,37,1,=,,IC50,nM,,220.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,220.0
,248329.0,16313132,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC1CC1)c1ccc(-n2cnc3cc(Cl)ccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '21.33', 'le': '0.44', 'lle': '3.15', 'sei': '14.45'}",CHEMBL3690132,,CHEMBL3690132,6.78,0,http://www.openphacts.org/units/Nanomolar,2566640,=,37,1,=,,IC50,nM,,166.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,166.0
,248374.0,16313933,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC1CC1)c1ccc(-n2nnc3ccccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '16.01', 'le': '0.31', 'lle': '2.18', 'sei': '7.61'}",CHEMBL3694248,,CHEMBL3694248,4.55,0,http://www.openphacts.org/units/Nanomolar,2570924,=,37,1,=,,IC50,nM,,28000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,28000.0
,248321.0,16313998,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(-n2cnc3ccccc32)s1)N1CCC1,,,CHEMBL3639068,,2014,"{'bei': '16.88', 'le': '0.33', 'lle': '1.85', 'sei': '12.54'}",CHEMBL3690125,,CHEMBL3690125,4.78,0,http://www.openphacts.org/units/Nanomolar,2566633,=,37,1,=,,IC50,nM,,16500.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,16500.0
,248343.0,16314588,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1ccc(-n2cnc3cc(F)ccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '24.12', 'le': '0.48', 'lle': '4.00', 'sei': '14.87'}",CHEMBL3690141,,CHEMBL3690141,6.98,0,http://www.openphacts.org/units/Nanomolar,2566652,=,37,1,=,,IC50,nM,,105.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,105.0
,248257.0,16314696,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1[nH]c(C)c(Cc2ccc(OCC)cc2)c1C,,,CHEMBL3639068,,2014,"{'bei': '23.49', 'le': '0.44', 'lle': '3.28', 'sei': '13.80'}",CHEMBL600689,,CHEMBL600689,7.08,0,http://www.openphacts.org/units/Nanomolar,2570943,=,37,1,=,,IC50,nM,,83.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,83.0
,248328.0,16317540,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1ccc(-n2c(C)nc3cc(F)ccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '22.37', 'le': '0.44', 'lle': '3.51', 'sei': '14.46'}",CHEMBL3690131,,CHEMBL3690131,6.79,0,http://www.openphacts.org/units/Nanomolar,2566639,=,37,1,=,,IC50,nM,,164.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,164.0
,248335.0,16320379,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2c(c1)ncn2-c1ccc(C(=O)NC2CC2)s1,,,CHEMBL3639068,,2014,"{'bei': '24.95', 'le': '0.48', 'lle': '4.13', 'sei': '15.81'}",CHEMBL3690136,,CHEMBL3690136,7.42,0,http://www.openphacts.org/units/Nanomolar,2566645,=,37,1,=,,IC50,nM,,38.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,38.0
,248376.0,16321796,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '23.98', 'le': '0.47', 'lle': '3.01', 'sei': '21.03'}",CHEMBL3694253,,CHEMBL3694253,7.16,0,http://www.openphacts.org/units/Nanomolar,2570941,=,37,1,=,,IC50,nM,,70.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,70.0
,248331.0,16323150,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=O)c1ccc(-n2cnc3cc(Cl)ccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '20.29', 'le': '0.42', 'lle': '2.61', 'sei': '13.83'}",CHEMBL3690134,,CHEMBL3690134,6.49,0,http://www.openphacts.org/units/Nanomolar,2566642,=,37,1,=,,IC50,nM,,324.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,324.0
,248300.0,16323907,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1ccc(-n2cnc3ccccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '25.20', 'le': '0.49', 'lle': '4.00', 'sei': '14.58'}",CHEMBL2012821,,CHEMBL2012821,6.84,0,http://www.openphacts.org/units/Nanomolar,2570929,=,37,1,=,,IC50,nM,,145.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,145.0
,248339.0,16326183,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2cc(C(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,,,CHEMBL3639068,,2014,"{'bei': '20.22', 'le': '0.40', 'lle': '3.08', 'sei': '15.74'}",CHEMBL2012948,,CHEMBL2012948,7.39,0,http://www.openphacts.org/units/Nanomolar,2566649,=,37,1,=,,IC50,nM,,41.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,41.0
,248309.0,16326578,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(-n2cnc3ccccc32)s1)N1CCCCC1,,,CHEMBL3639068,,2014,,CHEMBL3690121,,CHEMBL3690121,,0,http://www.openphacts.org/units/Nanomolar,2566626,>,37,1,>,,IC50,nM,,30000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,30000.0
,248317.0,16327155,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2cc(F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,,,CHEMBL3639068,,2014,"{'bei': '22.37', 'le': '0.44', 'lle': '3.63', 'sei': '15.04'}",CHEMBL3690124,,CHEMBL3690124,7.06,0,http://www.openphacts.org/units/Nanomolar,2566630,=,37,1,=,,IC50,nM,,88.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,88.0
,248283.0,16328478,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=S)c1ccc(-n2ccc3ccccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '21.10', 'le': '0.43', 'lle': '1.97', 'sei': '37.37'}",CHEMBL3690104,,CHEMBL3690104,6.34,0,http://www.openphacts.org/units/Nanomolar,2566607,=,37,1,=,,IC50,nM,,459.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,459.0
,248344.0,16328610,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1ccc(-n2c(CC)nc3cc(F)ccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '21.27', 'le': '0.42', 'lle': '3.21', 'sei': '14.39'}",CHEMBL3690142,,CHEMBL3690142,6.75,0,http://www.openphacts.org/units/Nanomolar,2566653,=,37,1,=,,IC50,nM,,178.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,178.0
,248252.0,16329176,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '24.72', 'le': '0.48', 'lle': '3.24', 'sei': '21.68'}",CHEMBL3694253,,CHEMBL3694253,7.38,0,http://www.openphacts.org/units/Nanomolar,2570941,=,37,1,=,,IC50,nM,,42.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,42.0
,248282.0,16329413,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '24.11', 'le': '0.47', 'lle': '3.05', 'sei': '21.14'}",CHEMBL3694253,,CHEMBL3694253,7.19,0,http://www.openphacts.org/units/Nanomolar,2570941,=,37,1,=,,IC50,nM,,64.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,64.0
,248316.0,16330073,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2cc(Cl)ccc2n1-c1ccc(C(=O)NC2CC2)s1,,,CHEMBL3639068,,2014,"{'bei': '22.29', 'le': '0.46', 'lle': '3.46', 'sei': '15.77'}",CHEMBL2012956,,CHEMBL2012956,7.4,0,http://www.openphacts.org/units/Nanomolar,2566629,=,37,1,=,,IC50,nM,,40.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,40.0
,248338.0,16331741,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1ccc(-n2c(CC)nc3ccccc32)s1,,,CHEMBL3639068,,2014,"{'bei': '22.92', 'le': '0.45', 'lle': '3.46', 'sei': '14.63'}",CHEMBL3690139,,CHEMBL3690139,6.86,0,http://www.openphacts.org/units/Nanomolar,2566648,=,37,1,=,,IC50,nM,,137.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,137.0
,248289.0,16332303,[],CHEMBL3706206,"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.",B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=O)c1ccc(N2CCOCC2)s1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3639068,,2014,,CHEMBL3690105,,CHEMBL3690105,,0,http://www.openphacts.org/units/Nanomolar,2566608,>,37,1,>,,IC50,nM,,250000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,nM,UO_0000065,,250000.0
